@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute outputs-1 {0,1,2}

@data
2414,'2019/02/14 11:47:35:732',2,0.317979,1.271373,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.863715,0.662019,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,2
2415,'2019/02/14 11:47:35:742',2,1.271373,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.662019,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,2
2416,'2019/02/14 11:47:35:753',2,1.271373,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.662019,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,2
2417,'2019/02/14 11:47:35:765',2,1.271373,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.662019,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,2
2418,'2019/02/14 11:47:35:776',2,1.271373,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.662019,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,2
2419,'2019/02/14 11:47:35:786',2,1.271373,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.662019,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,2
2420,'2019/02/14 11:47:35:799',2,1.271373,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.662019,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,2
2421,'2019/02/14 11:47:35:809',2,1.271373,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.662019,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,2
2422,'2019/02/14 11:47:35:819',2,1.271373,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.662019,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,2
2423,'2019/02/14 11:47:35:832',2,1.271373,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.662019,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,2
2424,'2019/02/14 11:47:35:842',2,1.271373,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.662019,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,2
2425,'2019/02/14 11:47:35:853',2,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,2
2426,'2019/02/14 11:47:35:865',2,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,2
2427,'2019/02/14 11:47:35:876',2,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,2
2428,'2019/02/14 11:47:35:886',2,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,2
2429,'2019/02/14 11:47:35:898',2,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,2
2430,'2019/02/14 11:47:35:909',2,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,2
2431,'2019/02/14 11:47:35:919',2,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,2
2432,'2019/02/14 11:47:35:931',2,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,2
2433,'2019/02/14 11:47:35:941',2,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,2
2434,'2019/02/14 11:47:35:952',2,0.163313,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,0.643397,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,2
2435,'2019/02/14 11:47:35:964',2,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,2
2436,'2019/02/14 11:47:35:975',2,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,2
2437,'2019/02/14 11:47:35:985',2,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,2
2438,'2019/02/14 11:47:35:997',2,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,2
2439,'2019/02/14 11:47:36:008',2,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,2
2440,'2019/02/14 11:47:36:018',2,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,2
2441,'2019/02/14 11:47:36:031',2,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,2
2442,'2019/02/14 11:47:36:041',2,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,2
2443,'2019/02/14 11:47:36:052',2,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,2
2444,'2019/02/14 11:47:36:064',2,4.952413,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,0.315855,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,2
2445,'2019/02/14 11:47:36:075',2,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,2
2446,'2019/02/14 11:47:36:085',2,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,2
2447,'2019/02/14 11:47:36:097',2,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,2
2448,'2019/02/14 11:47:36:108',2,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,2
2449,'2019/02/14 11:47:36:119',2,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,2
2450,'2019/02/14 11:47:36:131',2,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,2
2451,'2019/02/14 11:47:36:141',2,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,2
2452,'2019/02/14 11:47:36:152',2,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,2
2453,'2019/02/14 11:47:36:164',2,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,2
2454,'2019/02/14 11:47:36:175',2,0.350559,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.582925,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,2
2455,'2019/02/14 11:47:36:185',2,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,2
2456,'2019/02/14 11:47:36:197',2,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,2
2457,'2019/02/14 11:47:36:208',2,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,2
2458,'2019/02/14 11:47:36:218',2,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,2
2459,'2019/02/14 11:47:36:230',2,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,2
2460,'2019/02/14 11:47:36:241',2,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,2
2461,'2019/02/14 11:47:36:252',2,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,2
2462,'2019/02/14 11:47:36:264',2,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,2
2463,'2019/02/14 11:47:36:275',2,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,2
2464,'2019/02/14 11:47:36:285',2,0.294012,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.395192,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,2
2465,'2019/02/14 11:47:36:297',2,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,2
2466,'2019/02/14 11:47:36:308',2,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,2
2467,'2019/02/14 11:47:36:318',2,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,2
2468,'2019/02/14 11:47:36:331',2,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,2
2469,'2019/02/14 11:47:36:341',2,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,2
2470,'2019/02/14 11:47:36:352',2,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,2
2471,'2019/02/14 11:47:36:364',2,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,2
2472,'2019/02/14 11:47:36:375',2,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,2
2473,'2019/02/14 11:47:36:385',2,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,2
2474,'2019/02/14 11:47:36:398',2,0.535326,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,1.012713,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,2
2475,'2019/02/14 11:47:36:408',2,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,2
2476,'2019/02/14 11:47:36:418',2,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,2
2477,'2019/02/14 11:47:36:431',2,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,2
2478,'2019/02/14 11:47:36:441',2,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,2
2479,'2019/02/14 11:47:36:452',2,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,2
2480,'2019/02/14 11:47:36:464',2,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,2
2481,'2019/02/14 11:47:36:475',2,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,2
2482,'2019/02/14 11:47:36:485',2,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,2
2483,'2019/02/14 11:47:36:498',2,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,2
2484,'2019/02/14 11:47:36:508',2,0.891804,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.260271,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,2
2485,'2019/02/14 11:47:36:518',2,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,2
2486,'2019/02/14 11:47:36:531',2,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,2
2487,'2019/02/14 11:47:36:541',2,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,2
2488,'2019/02/14 11:47:36:552',2,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,2
2489,'2019/02/14 11:47:36:564',2,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,2
2490,'2019/02/14 11:47:36:575',2,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,2
2491,'2019/02/14 11:47:36:585',2,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,2
2492,'2019/02/14 11:47:36:597',2,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,2
2493,'2019/02/14 11:47:36:608',2,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,2
2494,'2019/02/14 11:47:36:618',2,0.523551,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,1.33205,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,2
2495,'2019/02/14 11:47:36:631',2,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,2
2496,'2019/02/14 11:47:36:642',2,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,2
2497,'2019/02/14 11:47:36:652',2,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,2
2498,'2019/02/14 11:47:36:664',2,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,2
2499,'2019/02/14 11:47:36:675',2,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,2
2500,'2019/02/14 11:47:36:685',2,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,2
2501,'2019/02/14 11:47:36:698',2,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,2
2502,'2019/02/14 11:47:36:708',2,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,2
2503,'2019/02/14 11:47:36:718',2,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,2
2504,'2019/02/14 11:47:36:732',2,0.469808,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.205422,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,2
2505,'2019/02/14 11:47:36:741',2,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,2
2506,'2019/02/14 11:47:36:752',2,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,2
2507,'2019/02/14 11:47:36:764',2,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,2
2508,'2019/02/14 11:47:36:775',2,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,2
2509,'2019/02/14 11:47:36:785',2,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,2
2510,'2019/02/14 11:47:36:798',2,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,2
2511,'2019/02/14 11:47:36:808',2,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,2
2512,'2019/02/14 11:47:36:818',2,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,2
2513,'2019/02/14 11:47:36:831',2,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,2
2514,'2019/02/14 11:47:36:841',2,0.543296,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.756658,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,2
2515,'2019/02/14 11:47:36:852',2,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.608608,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,0.68409,2
2516,'2019/02/14 11:47:36:864',2,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.608608,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,0.68409,2
2517,'2019/02/14 11:47:36:874',2,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.608608,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,0.68409,2
2518,'2019/02/14 11:47:36:885',2,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.608608,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,0.68409,2
2519,'2019/02/14 11:47:36:898',2,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.608608,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,0.68409,2
2520,'2019/02/14 11:47:36:908',2,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.608608,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,0.68409,2
2521,'2019/02/14 11:47:36:918',2,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.608608,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,0.68409,2
2522,'2019/02/14 11:47:36:931',2,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.608608,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,0.68409,2
2523,'2019/02/14 11:47:36:941',2,0.480225,2.267637,2.91236,0.359859,0.299406,0.37514,0.464262,0.32468,0.70168,0.608608,0.920464,0.793254,0.597197,1.159519,0.765125,1.65175,0.414767,0.377125,0.57144,0.68409,2
